message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.232229223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.216708268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.200219809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.184807532";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.168359646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.152812146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.137095467";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.120430508";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.104956266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.088504312";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.072078562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.056522756";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.040980406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.024460782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668730.008955205";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.992448861";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.976979051";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.960462525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.944906087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.928206759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.912603045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.896926144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.880245621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.864787731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.848347325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.832876093";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.816385079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.800944843";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.784472705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.768959437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.752499465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.737005944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.720494263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.704766321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.689058584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.672580759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.656097803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.640562020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.624088692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.608586144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.592150493";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.576686057";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.560236457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.544675089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.529070017";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.512290234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.496828728";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.480296955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.464860768";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.448451898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.432058093";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.416574790";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.400916479";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.385143296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.368515877";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.352963957";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.336453779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.320047418";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.304681244";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.288216075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.272764243";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.256297087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.240844836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.224349415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.208611605";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.192153385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.176732968";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.161131674";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.145365101";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.128450078";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.112622157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.096119715";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.080661546";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.064978416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.048304045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.032860818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.016386230";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668729.000778981";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.985205369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.968472010";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.952998325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.936497067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.920849041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.905126221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.888399869";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.872760165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.857043713";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.840330951";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.824571701";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.808880429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.792238201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.776798452";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.760341263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.744848059";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.729230439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.712466483";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.696768557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.681142894";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.664604249";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.648123328";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.632693152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.616217751";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.600571256";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.584877615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.568188054";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.552535173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.537026603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.520576056";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.504117312";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.488724074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.472322433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.456787552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.440185949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.424650270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.408152174";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.392642990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.376134685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.360665229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.345120221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.328419802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.312732164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.297061687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.280224292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.264752432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.248240337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.232761102";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.216260024";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.200635906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.185117135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.168595810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.152063834";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.136670038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.120133106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.104647133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.088113257";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.072623082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.056094647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.040662419";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.024201513";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668728.008642536";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.993087310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.976533578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.960923681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.944318809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.928862021";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.912430124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.896832051";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.880411994";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.864992997";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.848539841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.833046360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.816502021";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.800990147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.784569123";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.768136385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.752639974";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.737096514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.720264898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.704833003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.688174916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.672782819";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.656289095";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.640772147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.624931950";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.608416781";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.592629724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.576142220";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.560673147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.545180342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.528481179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.512954343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.496216261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.480577118";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.464872892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.449103542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.432373717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.416751089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.400292981";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.384832216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.369130028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.353204183";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.337283036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.320363271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.304664361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.288756821";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.272786040";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.257009467";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim";"1736668727.240240495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.112445, y=5.544445])";"30";"turtlesim";"1736668727.225127847";"./src/turtle.cpp:update:260"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim";"1736668698.230150104";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim";"20";"turtlesim";"1736668698.222406224";"./src/turtle_frame.cpp:TurtleFrame:112"
